BFS_NR,GEBIET_NAME,INDIKATOR_JAHR,Neuzulassungen  Dieselmotor [%],Neuzulassungen Benzinmotor [%],Neuzulassungen  Elektromotor [%],Neuzulassungen  Hybridantrieb [%],Neuzulassungen anderer Antrieb [%]
159,Uetikon a.S.,2013,38.5,58.5,0.5,1.5,1
159,Uetikon a.S.,2014,34.7,63.4,0,1.5,0.5
159,Uetikon a.S.,2015,33.5,61.4,1,3.6,0.5
159,Uetikon a.S.,2016,43.3,52.6,1.9,1.9,0.5
159,Uetikon a.S.,2017,33.2,59.7,2,4.6,0.5
159,Uetikon a.S.,2018,23.1,71,2.7,3.2,0
159,Uetikon a.S.,2019,20.3,61.4,7.9,10.4,0
159,Uetikon a.S.,2020,20.5,48.9,9.7,21,0
159,Uetikon a.S.,2021,7.3,44,15.5,33.2,0
159,Uetikon a.S.,2022,10.3,30.8,24.4,34.6,0
159,Uetikon a.S.,2023,8.6,23.9,30.7,36.8,0
160,Zumikon,2002,8.9,91.1,0,0,0
160,Zumikon,2003,16.7,83.3,0,0,0
160,Zumikon,2004,17,83,0,0,0
160,Zumikon,2005,19.6,79.4,0,0,0.9
160,Zumikon,2006,25.7,73.5,0,0.8,0
160,Zumikon,2007,26.6,70.9,0,2.1,0.4
160,Zumikon,2008,27.1,68.8,0,3.5,0.5
160,Zumikon,2009,32.2,65.8,0,1.3,0.7
160,Zumikon,2010,26.9,69.5,0,3.6,0
160,Zumikon,2011,27.3,67.1,0,5.2,0.4
160,Zumikon,2012,32.5,65,0.4,1.7,0.4
160,Zumikon,2013,33.6,61.2,0.9,4.2,0
160,Zumikon,2014,31.8,63.6,2.3,1.8,0.5
160,Zumikon,2015,34.8,58.8,3.4,2.9,0
160,Zumikon,2016,37.3,58.9,2.9,1,0
160,Zumikon,2017,27.2,68.2,1,3.6,0
160,Zumikon,2018,21.6,71.4,1.1,5.4,0.5
160,Zumikon,2019,21,58.8,6.9,13.3,0
160,Zumikon,2020,14.5,50.3,11.7,23.5,0
160,Zumikon,2021,10.9,35.9,18.2,34.9,0
160,Zumikon,2022,5.5,27.3,32.1,35.2,0
160,Zumikon,2023,0.6,34.3,25,40.1,0
161,Zollikon,2002,9.7,90.3,0,0,0
161,Zollikon,2003,11.8,88.2,0,0,0
161,Zollikon,2004,14,85.5,0,0,0.4
161,Zollikon,2005,19.3,79.3,0,0,1.3
161,Zollikon,2006,21.7,77.1,0,1.2,0
161,Zollikon,2007,22.4,73.1,0,3.8,0.7
161,Zollikon,2008,25,72.6,0,2.2,0.2
161,Zollikon,2009,24.3,73.3,0,2.3,0.3
161,Zollikon,2010,22.7,73.9,0,2.8,0.5
161,Zollikon,2011,29.4,67.5,0.2,2.6,0.2
161,Zollikon,2012,36.3,60.3,0.8,2,0.6
161,Zollikon,2013,35.9,62.2,0.2,1.7,0
161,Zollikon,2014,34.1,64.5,1.2,0.2,0
161,Zollikon,2015,40.9,55.1,1.5,2.4,0
161,Zollikon,2016,37.1,55.9,3.1,3.6,0.2
161,Zollikon,2017,29.6,63.9,2.4,4.1,0
161,Zollikon,2018,26.3,64.9,2.4,6.1,0.2
161,Zollikon,2019,22.4,62.6,5.8,9.1,0.2
161,Zollikon,2020,16,53.4,9.9,20.7,0
161,Zollikon,2021,10.9,37.3,15.7,35.9,0.2
161,Zollikon,2022,10.9,37.1,22.8,29.2,0
161,Zollikon,2023,6.2,31.2,24.4,38.2,0
171,Bauma (bis 2014),2002,22,78,0,0,0
171,Bauma (bis 2014),2003,23.5,76.5,0,0,0
171,Bauma (bis 2014),2004,27.8,72.2,0,0,0
171,Bauma (bis 2014),2005,30.6,66.3,0,0,3.1
171,Bauma (bis 2014),2006,27.8,70.4,0,0.9,0.9
171,Bauma (bis 2014),2007,19.3,79.8,0,0.8,0
171,Bauma (bis 2014),2008,31.2,67,0,1.8,0
171,Bauma (bis 2014),2009,29.2,69,0,1.8,0
171,Bauma (bis 2014),2010,23.7,75.4,0,0.9,0
171,Bauma (bis 2014),2011,24.4,73.1,0,2.5,0
171,Bauma (bis 2014),2012,31.3,65.7,0.7,2.2,0
171,Bauma (bis 2014),2013,35,60.2,0.8,3.3,0.8
171,Bauma (bis 2014),2014,25.2,65.6,1.5,6.9,0.8
172,Fehraltorf,2002,12.8,87.2,0,0,0
172,Fehraltorf,2003,27.5,72.5,0,0,0
172,Fehraltorf,2004,17.1,82.4,0,0,0.6
172,Fehraltorf,2005,24.2,75.8,0,0,0
172,Fehraltorf,2006,30.7,67.3,0,1.5,0.5
172,Fehraltorf,2007,33.3,65,0,1.7,0
172,Fehraltorf,2008,25.5,72.6,0,1,1
172,Fehraltorf,2009,28.3,71.7,0,0,0
172,Fehraltorf,2010,23,73.2,0,2.8,0.9
172,Fehraltorf,2011,33.7,62,0.8,3.1,0.4
172,Fehraltorf,2012,45.9,52.7,0,1.4,0
172,Fehraltorf,2013,35.6,59.1,0.4,5,0
172,Fehraltorf,2014,42.6,54,1.1,2.3,0
172,Fehraltorf,2015,43.4,50.8,1.2,4.7,0
172,Fehraltorf,2016,48.4,47.1,2,2,0.4
172,Fehraltorf,2017,38.2,53.8,2,6,0
172,Fehraltorf,2018,27,64.8,3.5,4.8,0
172,Fehraltorf,2019,28.5,59.6,3,8.5,0.4
172,Fehraltorf,2020,26.6,54.8,5.3,12.8,0.5
172,Fehraltorf,2021,15.5,37.7,16.4,30.4,0
172,Fehraltorf,2022,9.5,35.5,18.3,36.7,0
172,Fehraltorf,2023,7.8,29.3,29.3,33.5,0
173,Hittnau,2002,14.6,85.4,0,0,0
173,Hittnau,2003,18,82,0,0,0
173,Hittnau,2004,21.8,78.2,0,0,0
173,Hittnau,2005,31.5,68.5,0,0,0
173,Hittnau,2006,16.5,81.8,0,0.8,0.8
173,Hittnau,2007,25,70.3,0,3.1,1.6
173,Hittnau,2008,26,71.2,0,1,1.9
173,Hittnau,2009,23.3,75.9,0,0,0.9
173,Hittnau,2010,21.7,75.7,0,2.6,0
173,Hittnau,2011,23.1,73.7,0,3.2,0
173,Hittnau,2012,36.6,61.7,0,1.7,0
173,Hittnau,2013,28.6,68.3,0.8,2.4,0
173,Hittnau,2014,30.9,66.2,2.2,0.7,0
173,Hittnau,2015,40.9,54.3,1.6,3.1,0
173,Hittnau,2016,33.6,58.6,2.3,4.7,0.8
173,Hittnau,2017,38.8,59.5,0.9,0,0.9
173,Hittnau,2018,17.6,70.2,3.1,8.4,0.8
173,Hittnau,2019,21.6,69.8,1.7,6,0.9
173,Hittnau,2020,18.1,58.6,6.9,16.4,0
173,Hittnau,2021,11.2,42.2,12.9,33.6,0
173,Hittnau,2022,2.5,40.7,21,35.8,0
173,Hittnau,2023,6.3,30,25,38.8,0
174,Illnau-Effretikon (bis 2015),2002,16.7,83.3,0,0,0
174,Illnau-Effretikon (bis 2015),2003,19.6,80.4,0,0,0
174,Illnau-Effretikon (bis 2015),2004,20.3,78.8,0,0,0.9
174,Illnau-Effretikon (bis 2015),2005,21.7,77.3,0,0,1
174,Illnau-Effretikon (bis 2015),2006,22.4,76.5,0,1.1,0
174,Illnau-Effretikon (bis 2015),2007,26.7,70.8,0,1.7,0.7
174,Illnau-Effretikon (bis 2015),2008,23.5,73,0,2.6,0.9
174,Illnau-Effretikon (bis 2015),2009,21.1,74.6,0,4,0.3
174,Illnau-Effretikon (bis 2015),2010,23.7,72.3,0,3.2,0.8
174,Illnau-Effretikon (bis 2015),2011,30.5,67.8,0,1.7,0
174,Illnau-Effretikon (bis 2015),2012,33,64.6,0.2,1.9,0.4
174,Illnau-Effretikon (bis 2015),2013,32.4,63.7,0.2,3.7,0
174,Illnau-Effretikon (bis 2015),2014,32.1,63.2,0.9,3.6,0.2
174,Illnau-Effretikon (bis 2015),2015,34.7,59.9,1.6,3.6,0.2
175,Kyburg (bis 2015),2002,12.5,87.5,0,0,0
175,Kyburg (bis 2015),2003,0,100,0,0,0
175,Kyburg (bis 2015),2004,22.2,77.8,0,0,0
175,Kyburg (bis 2015),2005,33.3,66.7,0,0,0
175,Kyburg (bis 2015),2006,10,90,0,0,0
175,Kyburg (bis 2015),2007,33.3,66.7,0,0,0
175,Kyburg (bis 2015),2008,50,50,0,0,0
175,Kyburg (bis 2015),2009,9.1,90.9,0,0,0
175,Kyburg (bis 2015),2010,30.8,69.2,0,0,0
175,Kyburg (bis 2015),2011,16.7,75,0,8.3,0
175,Kyburg (bis 2015),2012,46.7,53.3,0,0,0
175,Kyburg (bis 2015),2013,15.4,84.6,0,0,0
175,Kyburg (bis 2015),2014,66.7,20,13.3,0,0
175,Kyburg (bis 2015),2015,53.3,46.7,0,0,0
176,Lindau,2002,17.6,82.4,0,0,0
176,Lindau,2003,16.8,83.2,0,0,0
176,Lindau,2004,19.9,79.4,0,0,0.7
176,Lindau,2005,27.3,69.9,0,0,2.8
176,Lindau,2006,24,73.7,0,1.8,0.6
176,Lindau,2007,28.5,68.6,0,1.7,1.2
176,Lindau,2008,26.4,71.8,0,1.2,0.6
176,Lindau,2009,16,78.7,0,2.7,2.7
176,Lindau,2010,23.8,74.1,0,2,0
176,Lindau,2011,24.4,73.7,0,1.5,0.5
176,Lindau,2012,35.3,63.5,0.4,0.8,0
176,Lindau,2013,36.2,62.1,0,1.8,0
176,Lindau,2014,38.2,59.2,1.8,0.9,0
176,Lindau,2015,37.2,56.6,2.5,2.9,0.8
176,Lindau,2016,38.6,56.5,2.7,2.2,0
176,Lindau,2017,32.9,61.3,1.8,4.1,0
176,Lindau,2018,33.8,57,2.9,6.3,0
176,Lindau,2019,25.4,62.1,6,6.5,0
176,Lindau,2020,19.6,57.1,10.9,12,0.5
176,Lindau,2021,20.8,42.3,16.1,20.8,0
176,Lindau,2022,14,34.1,26.2,25,0.6
176,Lindau,2023,10.7,30.2,30.2,28.9,0
177,Pfäffikon,2002,14.2,85.8,0,0,0
177,Pfäffikon,2003,19,81,0,0,0
177,Pfäffikon,2004,19.9,80.1,0,0,0
177,Pfäffikon,2005,22.8,77.2,0,0,0
177,Pfäffikon,2006,22.7,75.7,0,0.9,0.6
177,Pfäffikon,2007,24.1,72.5,0,2.2,1.3
177,Pfäffikon,2008,28.7,68.7,0,1.7,1
177,Pfäffikon,2009,20.4,74.6,0,2.8,2.1
177,Pfäffikon,2010,23.2,74.7,0,1.8,0.3
177,Pfäffikon,2011,26.6,70.2,0,2.7,0.5
177,Pfäffikon,2012,32.9,63.9,0,2.9,0.2
177,Pfäffikon,2013,33.6,63.4,0.5,2.4,0
177,Pfäffikon,2014,32.6,63.4,1.6,2.2,0.3
177,Pfäffikon,2015,35.4,59.1,1.2,4.2,0
177,Pfäffikon,2016,30.5,63.7,1.1,4.7,0
177,Pfäffikon,2017,30.8,62.1,1.8,4.7,0.6
177,Pfäffikon,2018,30.2,63.4,1.5,4.6,0.3
177,Pfäffikon,2019,18.5,72.2,3.1,6.2,0
177,Pfäffikon,2020,17.6,57.8,8.3,16.3,0
177,Pfäffikon,2021,12.6,45.9,15,26.5,0
177,Pfäffikon,2022,9.7,35.5,21.4,33.1,0.4
177,Pfäffikon,2023,7.4,37.4,28.1,27,0
178,Russikon,2002,15.4,84.6,0,0,0
178,Russikon,2003,21.1,78.9,0,0,0
178,Russikon,2004,20.6,79.4,0,0,0
178,Russikon,2005,25.9,72.2,0,0,1.9
178,Russikon,2006,31.3,65.7,0,2.2,0.7
178,Russikon,2007,31.8,64.5,0,2.7,0.9
178,Russikon,2008,26.1,69.6,0,3.6,0.7
178,Russikon,2009,25.8,72.7,0,0.8,0.8
178,Russikon,2010,35.2,64.8,0,0,0
178,Russikon,2011,24.4,71.3,0.6,2.5,1.3
178,Russikon,2012,38.8,59,0,2.2,0
178,Russikon,2013,43.3,55.1,0.6,1.1,0
178,Russikon,2014,40.6,55.6,0.8,3,0
178,Russikon,2015,42.6,51.8,2.1,2.8,0.7
178,Russikon,2016,40.5,54.2,0.7,3.9,0.7
178,Russikon,2017,35.8,56.8,2,5.4,0
178,Russikon,2018,30.6,57.5,2.2,9,0.7
178,Russikon,2019,25.9,62.9,4.2,7,0
178,Russikon,2020,14,56.1,9.3,20.6,0
178,Russikon,2021,17.3,43.9,11.2,27.6,0
178,Russikon,2022,10,35.5,29.1,25.5,0
178,Russikon,2023,9.5,33.3,33.3,23.8,0
179,Sternenberg (bis 2014),2002,16.7,83.3,0,0,0
179,Sternenberg (bis 2014),2003,18.2,81.8,0,0,0
179,Sternenberg (bis 2014),2004,25,75,0,0,0
179,Sternenberg (bis 2014),2005,20,80,0,0,0
179,Sternenberg (bis 2014),2006,9.1,90.9,0,0,0
179,Sternenberg (bis 2014),2007,22.2,77.8,0,0,0
179,Sternenberg (bis 2014),2008,18.2,81.8,0,0,0
179,Sternenberg (bis 2014),2009,0,100,0,0,0
179,Sternenberg (bis 2014),2010,37.5,62.5,0,0,0
179,Sternenberg (bis 2014),2011,50,50,0,0,0
179,Sternenberg (bis 2014),2012,71.4,14.3,0,14.3,0
179,Sternenberg (bis 2014),2013,53.8,46.2,0,0,0
179,Sternenberg (bis 2014),2014,14.3,85.7,0,0,0
180,Weisslingen,2002,17,83,0,0,0
180,Weisslingen,2003,24.8,75.2,0,0,0
180,Weisslingen,2004,20.6,78.4,0,0,1
180,Weisslingen,2005,26.1,73.9,0,0,0
180,Weisslingen,2006,28.6,69,0,2.4,0
180,Weisslingen,2007,25.8,72.6,0,0.8,0.8
180,Weisslingen,2008,31.1,68.1,0,0.8,0
180,Weisslingen,2009,22.8,75.4,0,1.8,0
180,Weisslingen,2010,33.3,63,0,3.7,0
180,Weisslingen,2011,33.6,62.4,0,4,0
180,Weisslingen,2012,43,54.7,0,1.6,0.8
180,Weisslingen,2013,40.5,55,0,4.5,0
180,Weisslingen,2014,36.8,59.4,0,3.8,0
180,Weisslingen,2015,39.5,52.4,3.2,4.8,0
180,Weisslingen,2016,50.4,44.7,2.8,2.1,0
180,Weisslingen,2017,35.8,54.7,5.3,4.2,0
180,Weisslingen,2018,26.8,67,1,5.2,0
180,Weisslingen,2019,29.5,55.2,6.7,8.6,0
180,Weisslingen,2020,17.5,56.3,15,11.3,0
180,Weisslingen,2021,17.9,38.7,17,26.4,0
180,Weisslingen,2022,7.7,32.1,28.2,32.1,0
180,Weisslingen,2023,6.5,33.8,32.5,27.3,0
181,Wila,2002,22.9,77.1,0,0,0
181,Wila,2003,17.7,82.3,0,0,0
181,Wila,2004,17,83,0,0,0
181,Wila,2005,28.9,68.9,0,0,2.2
181,Wila,2006,27.7,70.2,0,2.1,0
181,Wila,2007,21.8,76.4,0,1.8,0
181,Wila,2008,28.9,68.9,0,2.2,0
181,Wila,2009,43.2,56.8,0,0,0
181,Wila,2010,25.4,74.6,0,0,0
181,Wila,2011,23.2,73.2,0,3.6,0
181,Wila,2012,34.2,63,0,2.7,0
181,Wila,2013,27.4,71,1.6,0,0
181,Wila,2014,39.3,60.7,0,0,0
181,Wila,2015,46.4,50,0,3.6,0
181,Wila,2016,44.6,55.4,0,0,0
181,Wila,2017,32.1,55.4,1.8,10.7,0
181,Wila,2018,28.3,66.7,1.7,3.3,0
181,Wila,2019,44.6,42.9,7.1,5.4,0
181,Wila,2020,37.2,34.9,7,20.9,0
181,Wila,2021,12.8,41,23.1,23.1,0
181,Wila,2022,17.5,37.5,22.5,22.5,0
181,Wila,2023,13.9,13.9,25,47.2,0
182,Wildberg,2002,21.4,78.6,0,0,0
182,Wildberg,2003,33.3,66.7,0,0,0
182,Wildberg,2004,16,84,0,0,0
182,Wildberg,2005,6.7,93.3,0,0,0
182,Wildberg,2006,26.3,73.7,0,0,0
182,Wildberg,2007,31.6,63.2,0,5.3,0
182,Wildberg,2008,33.3,66.7,0,0,0
182,Wildberg,2009,33.3,63,0,3.7,0
182,Wildberg,2010,24,72,0,0,4
182,Wildberg,2011,45.5,54.5,0,0,0
182,Wildberg,2012,46.2,53.8,0,0,0
182,Wildberg,2013,29.6,70.4,0,0,0
182,Wildberg,2014,38.9,58.3,0,2.8,0
182,Wildberg,2015,38.9,55.6,5.6,0,0
182,Wildberg,2016,37.5,62.5,0,0,0
182,Wildberg,2017,31.8,63.6,4.5,0,0
182,Wildberg,2018,10.3,82.8,0,6.9,0
182,Wildberg,2019,25,59.4,0,15.6,0
182,Wildberg,2020,8.7,69.6,8.7,13,0
182,Wildberg,2021,18.2,50,4.5,27.3,0
182,Wildberg,2022,7.1,21.4,28.6,42.9,0
182,Wildberg,2023,20,20,10,50,0
191,Dübendorf,2002,13,87,0,0,0
191,Dübendorf,2003,21.6,78.2,0,0,0.2
191,Dübendorf,2004,20.3,79.5,0,0,0.2
191,Dübendorf,2005,27.1,72.2,0,0,0.7
191,Dübendorf,2006,27.6,70.9,0,0.7,0.7
191,Dübendorf,2007,30.9,65.8,0,1.9,1.4
191,Dübendorf,2008,29.1,68.8,0,0.8,1.3
191,Dübendorf,2009,28,69.7,0,2,0.3
191,Dübendorf,2010,30.6,67.7,0,1.7,0
191,Dübendorf,2011,30.3,67.3,0.1,2,0.2
191,Dübendorf,2012,38.5,59.3,0.2,1.8,0.2
191,Dübendorf,2013,41.1,56.7,0.5,1.5,0.2
191,Dübendorf,2014,38.4,58.4,1,2.1,0.2
191,Dübendorf,2015,42,54,1.2,2.4,0.4
191,Dübendorf,2016,42.7,52.7,1.6,2.1,0.9
191,Dübendorf,2017,39.1,57.7,0.7,2.4,0.2
191,Dübendorf,2018,33.7,57.5,2.4,5.8,0.6
191,Dübendorf,2019,31.8,57.9,3.2,6.8,0.4
191,Dübendorf,2020,23,53.7,7.8,15.1,0.4
191,Dübendorf,2021,13.2,43.3,14.9,28.2,0.4
191,Dübendorf,2022,12.8,38.8,18.1,30,0.2
191,Dübendorf,2023,9.1,35.4,22.9,32.6,0
192,Egg,2002,10.7,89.3,0,0,0
192,Egg,2003,18.4,81.6,0,0,0
192,Egg,2004,15.5,84.5,0,0,0
192,Egg,2005,23.8,76.2,0,0,0
192,Egg,2006,20,76.9,0,2.7,0.4
192,Egg,2007,23.7,73.9,0,1.4,1.1
192,Egg,2008,23.9,73.5,0,1.5,1.1
192,Egg,2009,28.1,69.7,0,0.9,1.3
192,Egg,2010,25.4,70.6,0,3.6,0.4
192,Egg,2011,27.3,69.6,0,3.1,0
192,Egg,2012,36.8,59.3,0.3,3.6,0
192,Egg,2013,35.9,59.3,0.9,4,0
192,Egg,2014,29.2,64.8,1.8,4.3,0
192,Egg,2015,32.8,60.8,1.1,4.5,0.8
192,Egg,2016,40.4,52.2,0.9,6.5,0
192,Egg,2017,33.1,59.6,1,6,0.3
192,Egg,2018,21.2,69.3,1.5,8,0
192,Egg,2019,26.1,62.2,4.2,7.4,0
192,Egg,2020,21.2,54.2,6.8,17.4,0.4
192,Egg,2021,15.9,41.2,14.6,27.9,0.4
192,Egg,2022,10.7,34.6,22,32.7,0
192,Egg,2023,7.8,36.6,21.5,34.1,0
193,Fällanden,2002,15.7,84.3,0,0,0
193,Fällanden,2003,16.9,83.1,0,0,0
193,Fällanden,2004,20.1,79.9,0,0,0
193,Fällanden,2005,22.4,77.2,0,0,0.4
193,Fällanden,2006,25.5,71.9,0,2.3,0.4
193,Fällanden,2007,27.3,69.4,0,2.5,0.7
193,Fällanden,2008,29.2,66.9,0,2.5,1.4
193,Fällanden,2009,24.7,73.3,0,1.2,0.8
193,Fällanden,2010,29.1,69.3,0,0.7,1
193,Fällanden,2011,33.8,63.7,0,2.5,0
193,Fällanden,2012,28.9,68.8,0,2.3,0
193,Fällanden,2013,36.8,60.3,0.3,2.3,0.3
193,Fällanden,2014,34.5,59.4,1.5,4.3,0.3
193,Fällanden,2015,37.4,57.9,0.9,3.6,0.3
193,Fällanden,2016,41.8,54.2,0.6,3.1,0.3
193,Fällanden,2017,35.3,56.8,2.7,4.8,0.3
193,Fällanden,2018,28.8,64.5,1.6,4.8,0.3
193,Fällanden,2019,25.3,65.6,2.9,5.9,0.4
193,Fällanden,2020,23,53.9,7.8,14.5,0.7
193,Fällanden,2021,9.6,43.2,13.9,33.3,0
193,Fällanden,2022,9.7,33.5,21.2,35.6,0
193,Fällanden,2023,5.7,31.6,30,32.4,0.4
194,Greifensee,2002,20,80,0,0,0
194,Greifensee,2003,16.9,83.1,0,0,0
194,Greifensee,2004,25,74.3,0,0,0.7
194,Greifensee,2005,21.3,77.3,0,0,1.4
194,Greifensee,2006,23.6,72.9,0,2.8,0.7
194,Greifensee,2007,29.7,67.6,0,0.7,2.1
194,Greifensee,2008,31.1,65.2,0,2.2,1.5
194,Greifensee,2009,25.2,73.8,0,0,0.9
194,Greifensee,2010,22.2,76.1,0,1.7,0
194,Greifensee,2011,25.7,72.9,0.7,0.7,0
194,Greifensee,2012,36.3,60.7,0,2.4,0.6
194,Greifensee,2013,33.1,66.2,0,0.7,0
194,Greifensee,2014,32.2,65.1,0,2.7,0
194,Greifensee,2015,34,61.3,0,4.7,0
194,Greifensee,2016,32.4,62,1.4,4.2,0
194,Greifensee,2017,33.9,53.4,2.5,9.3,0.8
194,Greifensee,2018,19,71.9,3.3,5.8,0
194,Greifensee,2019,19,63.6,6.6,10.7,0
194,Greifensee,2020,19.6,57.7,5.2,17.5,0
194,Greifensee,2021,12.2,35.7,11.2,40.8,0
194,Greifensee,2022,10,38.8,22.5,28.8,0
194,Greifensee,2023,5.4,29.7,26.1,38.7,0
195,Maur,2002,15.2,84.8,0,0,0
195,Maur,2003,14.9,85.1,0,0,0
195,Maur,2004,19.4,80.3,0,0,0.3
195,Maur,2005,19.5,80,0,0,0.5
195,Maur,2006,22.5,74.3,0,3.2,0
195,Maur,2007,24.7,70.5,0,4.3,0.5
195,Maur,2008,29.3,68.7,0,1.5,0.5
195,Maur,2009,27.2,70.6,0,2.2,0
195,Maur,2010,27,68.1,0.5,3.2,1.1
195,Maur,2011,34.2,63,0,2,0.8
195,Maur,2012,36,59.8,0.9,3.3,0
195,Maur,2013,34.6,62.5,0.5,2.4,0
195,Maur,2014,36.4,58.8,1.6,3.2,0
195,Maur,2015,41.6,51.5,2.6,4.3,0
195,Maur,2016,32.9,58.2,2.5,6.1,0.3
195,Maur,2017,32.6,59.9,2.1,5,0.3
195,Maur,2018,23.1,67.9,1.6,7.1,0.3
195,Maur,2019,20.5,64,8.2,7.1,0.2
195,Maur,2020,14.7,53.2,9.8,22,0.3
195,Maur,2021,8.4,38.2,19.6,33.9,0
195,Maur,2022,9.4,30.8,25.7,34.1,0
195,Maur,2023,5.4,27.6,32.3,34.8,0
196,Mönchaltorf,2002,13.4,86.6,0,0,0
196,Mönchaltorf,2003,21.2,78.8,0,0,0
196,Mönchaltorf,2004,25.7,73.3,0,0,1
196,Mönchaltorf,2005,21.6,77.5,0,0,0.9
196,Mönchaltorf,2006,30.2,68.1,0,0.9,0.9
196,Mönchaltorf,2007,27.4,70.2,0,1.2,1.2
196,Mönchaltorf,2008,33,65,0,2,0
196,Mönchaltorf,2009,21.5,76.3,0,1.1,1.1
196,Mönchaltorf,2010,25.4,72.9,0,1.7,0
196,Mönchaltorf,2011,30.7,67.9,0,0.7,0.7
196,Mönchaltorf,2012,28.8,67.6,0,1.8,1.8
196,Mönchaltorf,2013,42.2,53.2,0,4.6,0
196,Mönchaltorf,2014,31.3,66.1,0,2.6,0
196,Mönchaltorf,2015,29.6,68,0.8,1.6,0
196,Mönchaltorf,2016,33.3,56.4,1.7,7.7,0.9
196,Mönchaltorf,2017,37.2,58.7,0,4.1,0
196,Mönchaltorf,2018,23.8,65.3,4,6.9,0
196,Mönchaltorf,2019,21.6,66.4,6.9,5.2,0
196,Mönchaltorf,2020,18.4,59.2,5.8,16.5,0
196,Mönchaltorf,2021,19.8,34.9,12.3,33,0
196,Mönchaltorf,2022,10.3,35.6,20.7,33.3,0
196,Mönchaltorf,2023,4.4,26.7,24.4,44.4,0
197,Schwerzenbach,2002,16.3,83.7,0,0,0
197,Schwerzenbach,2003,15.4,84.6,0,0,0
197,Schwerzenbach,2004,19,80.4,0,0,0.6
197,Schwerzenbach,2005,25.9,72.8,0,0,1.4
197,Schwerzenbach,2006,26.2,71,0,2.8,0
197,Schwerzenbach,2007,32.6,65.9,0,0,1.5
197,Schwerzenbach,2008,42.5,53.1,0,3.1,1.3
197,Schwerzenbach,2009,31.3,66.1,0,0.9,1.7
197,Schwerzenbach,2010,27.3,68.2,0,2.3,2.3
197,Schwerzenbach,2011,45,54.4,0,0.6,0
197,Schwerzenbach,2012,37.9,60.4,0.5,1.1,0
197,Schwerzenbach,2013,42.5,54.2,0,3.4,0
197,Schwerzenbach,2014,41.6,54.2,0.5,3.7,0
197,Schwerzenbach,2015,31.1,64.9,0,4,0
197,Schwerzenbach,2016,39.6,58.4,0.7,0.7,0.7
197,Schwerzenbach,2017,40.4,52.2,3.1,3.7,0.6
197,Schwerzenbach,2018,24.7,70.1,1.3,3.2,0.6
197,Schwerzenbach,2019,26.5,61.2,4.8,7.5,0
197,Schwerzenbach,2020,21.9,55.3,5.3,16.7,0.9
197,Schwerzenbach,2021,18.3,38.7,12,31,0
197,Schwerzenbach,2022,12.1,27.1,28,32.7,0
197,Schwerzenbach,2023,7.8,31.4,28.4,32.4,0
198,Uster,2002,11.8,88.1,0,0,0.1
198,Uster,2003,19.1,80.7,0,0,0.2
198,Uster,2004,21.2,78.5,0,0,0.2
198,Uster,2005,26.6,72.6,0,0,0.8
198,Uster,2006,24.8,73.1,0,2,0.1
198,Uster,2007,26.3,69.7,0,1.6,2.4
198,Uster,2008,29.9,66.1,0,2.1,1.8
198,Uster,2009,24.5,71.7,0,2.5,1.2
198,Uster,2010,27.1,69.8,0,2.6,0.6
198,Uster,2011,27.1,70.2,0,2.2,0.5
198,Uster,2012,36.1,60.2,0.4,2.7,0.6
198,Uster,2013,37.4,59.5,0.4,2.6,0.2
198,Uster,2014,35,61.4,1,2.4,0.2
198,Uster,2015,39.8,55.7,0.7,3.5,0.4
198,Uster,2016,38.6,55.9,1.2,3.7,0.5
198,Uster,2017,31.5,61.5,2,3.9,1.1
198,Uster,2018,27.5,64.9,2.8,4.8,0.1
198,Uster,2019,24.3,61.8,5.4,8.2,0.3
198,Uster,2020,24.1,52.9,7.5,14.7,0.8
198,Uster,2021,15.4,39.8,14.1,30.4,0.3
198,Uster,2022,10.9,36.1,19.3,33.8,0
198,Uster,2023,10.2,30.7,26.3,32.7,0.1
199,Volketswil,2002,15.8,84.2,0,0,0
199,Volketswil,2003,20.2,79.8,0,0,0
199,Volketswil,2004,21.8,78.1,0,0,0.2
199,Volketswil,2005,30.3,69.1,0,0,0.6
199,Volketswil,2006,23.6,75.3,0,0.9,0.2
199,Volketswil,2007,34.5,63.2,0,1.9,0.4
199,Volketswil,2008,31.7,65.7,0,1.5,1.1
199,Volketswil,2009,27.8,69.7,0.2,1.9,0.5
199,Volketswil,2010,30.7,67.5,0,1.5,0.3
199,Volketswil,2011,33.7,63.5,0.1,2.5,0.2
199,Volketswil,2012,34,64.6,0.3,0.9,0.2
199,Volketswil,2013,45.9,52.5,0.1,1.5,0
199,Volketswil,2014,38.6,57.9,0.8,2.6,0.1
199,Volketswil,2015,41.7,54.7,0.7,2.7,0.1
199,Volketswil,2016,41,55.1,1.1,2.9,0
199,Volketswil,2017,43.1,52.2,1.2,3.3,0.1
199,Volketswil,2018,31.6,62.7,2.2,2.9,0.6
199,Volketswil,2019,25.1,62.3,4.5,7.6,0.5
199,Volketswil,2020,23.2,58,4.9,13.5,0.5
199,Volketswil,2021,16.9,42.5,10.7,29.6,0.3
199,Volketswil,2022,11.5,37.6,18.4,32.2,0.2
199,Volketswil,2023,11.6,28.1,23.1,37.2,0
200,Wangen-Brüttisellen,2002,15.4,84.6,0,0,0
200,Wangen-Brüttisellen,2003,20.5,79.1,0,0,0.5
